arxiv_id,predicted_type,reasoning
2103.11585,review,"The paper provides a comprehensive review of existing research on blockchain-based digital twins, discussing trends, issues, and future challenges."
2511.10933,regular,This paper presents original research on the vulnerability of robust watermarking to diffusion-based image editing techniques.
2403.11171,regular,"This paper presents a novel method for mitigating privacy issues in the IOTA network, not a review of existing research."
2412.02233,regular,"This paper presents a novel system (BdMEC) and its implementation, not a review of existing research."
2506.15224,regular,"This paper presents a novel algorithm for a facility location problem under local differential privacy, not a review of existing literature."
2212.0531,review,"The paper is a systematic literature review on cyber threat hunting, summarizing existing research and methods."
2212.14422,review,The paper presents a survey of security and privacy challenges in microservices architecture and cloud computing.
2202.02585,regular,"This paper presents a novel attack method called GhostTalk, outlining its functionality, implementation, and effectiveness in a practical scenario."
2403.02445,regular,"This paper presents original research findings on the vulnerabilities and security risks of free web proxies, including a longitudinal study and analysis of vulnerabilities."
2407.06942,regular,"This paper presents a new attack on Kyber, a post-quantum cryptography algorithm, and details its methodology and results."
2307.14692,regular,"This paper presents a novel attack on language models and demonstrates its feasibility, making it an original research paper."
2511.14963,regular,"This paper presents a novel method for adapting malware detectors to drift without manual labeling, making it an original research paper."
2108.13307,review,"The paper reviews different types of security threats to SoCs and explores the use of neural networks for prevention, summarizing existing research and perspectives."
2503.16719,regular,"This paper presents a new method for acoustic eavesdropping on typed passphrases, outlining its methodology and demonstrating its effectiveness."
2405.06356,regular,"This paper presents a new dark web crawler, outlining its design, methodology, and evaluation, making it an original research paper."
2207.12937,review,"The paper reviews existing detection mechanisms for peer-to-peer botnets, providing an overview of different approaches and challenges."
2007.04086,regular,"This paper presents a novel energy-efficient PoW algorithm, not a review of existing research."
2104.09175,regular,"The paper presents a tool (BrFAST) for selecting browser fingerprinting attributes, which is an original research contribution."
2506.0701,regular,"This paper presents a novel tool (ModelForge) for automating the translation of protocol specifications into formal representations, which is an original research contribution."
2409.18248,regular,"This paper presents a novel attack on lane detection systems, outlining its methodology, results, and proposed mitigation strategies. It is not a review or survey of existing research."
2505.13238,regular,"This paper presents a novel method for data perimeter calculation in Azure, focusing on a new algorithm and its application, not on reviewing existing work."
2404.15582,regular,"This paper presents a novel PKI security extension, Armored Core, with its own design and implementation details. It is not a review or survey of existing research."
2408.01896,regular,"This paper presents a new protocol for remote staking, a novel method for securing PoS chains, and not a review of existing literature."
2209.03095,regular,"This paper presents a cybersecurity analysis of the Hyperloop system, focusing on its design and potential vulnerabilities, which is an original research effort."
2511.00481,regular,"This paper presents a novel anomaly detection framework, not a review of existing research."
2305.06833,regular,"This paper presents a new privacy-preserving SSO system (MISO) and its implementation, not a review of existing research."
2408.01178,regular,"This paper presents a novel attack method on speaker identification systems and explores defenses against it, making it an original research paper."
2212.11162,regular,"This paper presents a novel method for fuzz testing called Homo in Machina, introducing a new technique for prioritizing fuzzing efforts."
2309.00744,review,"The paper reviews and analyzes developer advice on authentication, synthesizing existing research and offering insights into its accessibility and quality."
2206.02658,review,"The paper reviews the adoption and dynamics of privacy labels in the Apple App Store, summarizing existing data and findings."
2407.08954,regular,"This paper presents a novel framework for robust model aggregation in federated learning, outlining a new security notion and developing concrete protocols for its implementation. It is not a review or survey of existing work."
2103.04028,regular,"This paper presents a novel blockchain-based system for IoT data authentication and storage, outlining its design, implementation, and evaluation."
2210.09375,regular,"This paper presents a novel attack method for reconstructing trajectories from differential private release mechanisms, demonstrating a new research direction in privacy-preserving data analysis."
2511.05845,regular,"This paper presents a novel attack method called IndirectAD, outlining its mechanism and demonstrating its effectiveness through experiments."
2008.12981,regular,"This paper presents a novel TCP hijacking attack, details its steps, and evaluates its effectiveness in real-world scenarios."
2207.09744,regular,"This paper presents a novel attack method (MLMSA) for evaluating the security of physical unclonable functions (PUFs). It describes a new attack technique and its effectiveness on various APUF variants, making it an original research paper."
2112.12042,regular,"The paper presents a new ZKP protocol for Makaro, a logic puzzle, and describes its implementation using a standard deck of cards. This is original research."
2407.13918,regular,"This paper presents a novel method for detecting concept drift in malware detection, not a review of existing literature."
2505.08204,regular,"This paper presents original research on the security of language model integration in Android apps, including a tool for detection and analysis."
2507.21122,regular,"This paper presents a new protocol for key recovery, outlining its functionality and security properties, not a review of existing research."
2308.0199,regular,This paper presents original research on the vulnerability of LLM-integrated web applications to SQL injection attacks through prompt injections.
2505.1264,regular,"This paper presents a novel AI-powered framework called GDPRShield, outlining its functionality and benefits for improving GDPR compliance in SMEs. It is not a review or survey of existing research."
2507.22674,regular,"The paper presents a cryptanalytic study of a proposed encryption scheme, not a review or survey of existing research."
2203.07102,regular,"This paper presents a novel method for detecting electromagnetic signal injection attacks, which is an original research contribution."
2209.14921,regular,"This paper presents a novel automated framework for vulnerability discovery, not a review or survey of existing research."
2408.13849,regular,"This paper presents a novel method for a backdoor attack in speaker recognition, not a review of existing research."
2308.15161,regular,"This paper describes the development and evaluation of a tabletop game for social engineering awareness training, not a review of existing research."
2102.13241,regular,"This paper presents an experimental study investigating the effect of resolution on the usability of locimetric authentication, presenting new findings and conclusions."
2510.24141,regular,This paper presents a novel vulnerability called CMCS and demonstrates its impact through analysis and experiments.
2011.14599,regular,"This paper presents original research on detecting side-channel attacks in SGX, proposing new attack methods and demonstrating their effectiveness."
2212.13716,regular,"This paper presents a new method (FirmSec) for detecting vulnerabilities in IoT firmware caused by third-party components, not a review of existing literature."
2002.07936,regular,"This paper presents a novel runtime scheme for detecting temporal memory corruptions, not a review of existing research."
2010.01347,regular,"This paper presents a new implementation of fungible tokens on Bitcoin, not a review or survey of existing research."
2203.02547,review,"The paper reviews the use of stochastic encodings for improving the efficiency of homomorphic encryption, but does not present any new methods or results."
2509.11242,regular,"This paper presents original research on exploiting the resource isolation attack surface of WebAssembly containers, proposing analysis methods and exploitation strategies."
2507.06986,regular,"This paper presents a novel attack method called BarkBeetle for extracting structural information from decision tree models. It describes the attack, its implementation, and its effectiveness on various datasets and applications."
2307.13794,regular,"The paper presents a novel anomaly detection model for V-IoT, not a review of existing research."
2011.02796,regular,"This paper presents a new framework for private federated learning of gradient boosting decision trees, outlining its implementation and experimental evaluation."
2405.16719,regular,"This paper presents a new method for differential privacy budgeting, not a review of existing research."
2303.02894,regular,"The paper presents a novel methodology for automotive security, outlining a systematic approach to design and testing, rather than reviewing existing research."
2504.14965,regular,"This paper presents a new security framework for L2 protocols, not a review or survey of existing literature."
2206.00477,regular,"This paper presents a novel method for anti-forgery, a proactive defense against DeepFakes, rather than reviewing existing research."
2402.09701,regular,"This paper presents a novel method for protecting secret assets against hardware Trojans, not a review or survey of existing research."
2503.03146,regular,"This paper presents a novel method for privacy-preserving federated fine-tuning of LLMs, outlining its design, implementation, and performance evaluation."
2407.16473,regular,"This paper presents a novel approach to side-channel mitigation in cryptocurrency wallets, proposing a new system called CrudiTEE. It outlines a new method and its implementation, not a review of existing research."
2404.09095,regular,"This paper presents a new protocol for anonymous group voice calls, outlining its design, implementation, and performance evaluation."
2203.17044,regular,"The paper presents a novel aggregation scheme for privacy-preserving machine learning, not a review or survey of existing work."
2101.06291,regular,"This paper presents the implementation and experimental results of a new on-chain order book exchange called Lissy, not a review of existing literature."
2501.15459,regular,"This paper presents a new distributed mining pool called FiberPool, outlining its design and validating its functionality."
2004.04457,regular,"This paper presents a novel scheme for software distribution and storage, focusing on cryptographic functionality and security properties, rather than reviewing existing research."
2106.09843,regular,"This paper presents a new security policy framework (CDI) for ensuring code integrity and provenance in distributed deployments, not a review of existing research."
2211.14444,regular,"This paper describes a new cryptocurrency with a novel mining mechanism, not a review of existing research."
2205.03255,review,"The paper reviews and compares existing zero-knowledge identification schemes, particularly focusing on Courtois's scheme and its limitations. It proposes a new scheme with a half cheating probability."
2409.01824,regular,"This paper presents a new fuzzing tool (DarthShader) for testing WebGPU shader translators and compilers, not a review of existing research."
2507.21038,regular,"The paper describes the development and analysis of a new VoIP system, presenting a novel technical solution rather than reviewing existing research."
2503.04473,regular,"This paper presents a novel method for runtime backdoor detection in federated learning, not a review or survey of existing research."
2506.07403,regular,"This paper presents a novel watermarking framework for LLMs, introducing a new method and experimental results."
2507.17888,regular,"This paper presents a novel method for vulnerability path discovery using a Graph Neural Network, not a review of existing research."
2308.16861,regular,"This paper presents a novel method for encrypted traffic classification, not a review or survey of existing work."
2411.15416,regular,"This paper presents a new mechanism for controlling access to persistent storage objects in web browsers, not a review of existing research."
2111.14032,regular,"The paper describes a new sensor-based agricultural monitoring system and its attack prevention features, not a review of existing research."
2310.14885,regular,"The paper presents a novel location estimation and recovery system, not a review of existing research."
2503.01391,regular,This paper presents original research investigating robustness and explainability in CNN malware detection models.
2407.03019,regular,"The paper presents a new method for identifying device dependencies using graph-based machine learning, not a review of existing research."
2108.05571,regular,"This paper proposes a new identification model for database forensics, presenting a novel approach rather than reviewing existing methods."
2409.15757,regular,"This paper presents a new deep reinforcement learning framework for smart grid security, not a review of existing research."
2510.17308,regular,"This paper presents a novel cryptographic protocol, not a review or survey of existing work."
2509.11695,regular,"This paper presents a new design for VPN authentication using time-based state-management and hash-based signatures, not a review of existing research."
2007.06625,regular,"This paper presents a novel authentication scheme for DERs, not a review of existing research."
2012.05141,regular,"The paper presents a novel blockchain-based medical data sharing platform, not a review of existing literature."
2309.16703,review,"The paper reviews the challenges and incompatibilities between current statistical data analysis practices and differential privacy, offering insights and recommendations for improvement."
2409.147,regular,"This paper presents a new watermarking algorithm for generative tabular data, not a review of existing work."
2507.05445,regular,"This paper presents original research on security vulnerabilities in Computer Use Agents, including threat analysis, testing, and proposed solutions."
2003.05067,regular,"The paper presents a new framework for understanding consensus equilibria in mining-pool games within blockchain ecosystems, proposing a novel concept and applying it to analyze stability in Bitcoin economics."
2003.05273,regular,"This paper presents a new data shuffling scheme for privacy, not a review of existing research."
2509.14754,regular,"The paper presents a novel optimization framework for variable ordering in a Boolean Characteristic Set method, introducing a machine learning-based time prediction approach. This is original research, not a review or survey."
2509.02412,regular,"This paper presents a novel framework for generating event sequences in Android applications, not a review of existing research."
2207.12796,regular,"This paper presents a new protocol for secure online exams, outlining its design, properties, and formal proofs. It does not primarily review existing research."
2408.01246,regular,"This paper presents a novel framework for secure collaborative analytics, outlining its design, implementation, and experimental evaluation."
2202.00224,review,The paper conducts a systematic literature review of blockchain technology and its vulnerabilities to quantum attacks.
2102.06829,regular,"This paper presents a new framework for evaluating the soundness of Android static analysis tools through mutation testing, not a review of existing research."
2511.21795,regular,"The paper presents a novel deep learning approach for cloud security, not a review of existing research."
2411.13023,review,The paper reviews the vulnerabilities of traditional cryptography against quantum attacks and analyzes the applicability of post-quantum cryptography schemes in transportation cyber-physical systems.
2512.02654,regular,"The paper presents original research on a new AI agent for cybersecurity, demonstrating its capabilities in CTF competitions and proposing a transition to a new format of CTFs."
2309.06643,regular,"The paper presents a novel algorithm for malware classification, not a review of existing research."
2509.00437,regular,"This paper presents a novel AI-based and rule-based approach for DICOM de-identification, outlining a new method and experimental results."
2402.03562,regular,"This paper presents a novel malware detection system, not a review of existing research."
2307.01131,regular,"The paper presents a new attack on conjunctive keyword search schemes, introducing a novel attack strategy and evaluating its effectiveness."
2507.13313,regular,"This paper presents a new dataset and experimental study for decentralized federated learning, focusing on malware detection in IoT crowdsensing. It does not primarily review existing literature."
2305.0507,regular,"This paper presents a novel approach for distributed detection in a blockchain-aided IoT network, outlining a new method and algorithm for optimal attack mitigation."
2509.12899,regular,"This paper presents a novel Byzantine Fault Tolerant-based Verifiable Secret-sharing scheme, outlining its theoretical analysis and experimental results."
2409.06213,regular,"This paper presents a new method for mitigating smart contract attacks, not a review of existing literature."
2304.0441,regular,"This paper presents a novel mechanism for privacy-preserving numerical vector analysis, not a review of existing work."
2406.17087,regular,"The paper describes a new platform (Lomas) for confidential data analysis, not a review of existing research."
2010.12134,regular,"The paper presents a novel blockchain-based protocol for decentralized IoT update delivery, outlining its functionality, advantages, and security analysis."
2407.03543,regular,"This paper presents a new algorithm for securing blockchain mempools, not a review of existing literature."
2501.03423,review,"The paper reviews and analyzes recent cross-chain bridge hacks, providing an overview of the vulnerabilities and potential countermeasures."
2203.10708,review,"The paper provides a comprehensive review of blockchain applications in Internet of Vehicles, covering challenges and future directions."
2303.09008,regular,"The paper presents original research findings on privacy practices in children's apps, not a review of existing literature."
2204.00955,regular,"This paper presents a novel framework for preventing frontrunning attacks, not a review of existing literature."
2510.20007,regular,"This paper presents a novel protocol (zk-agreements) for establishing trust in confidential agreements, not a review of existing research."
2201.05073,regular,"The paper presents a novel concept (Zef) and explores its potential applications, including off-chain assets and atomic swaps, rather than reviewing existing research."
2412.16607,regular,"This paper presents a new method for enhancing CPE string consistency, not a review or survey of existing research."
2205.11935,regular,"The paper presents a novel cryptographic privacy-preserving transfer learning approach, not a review or survey of existing work."
2504.08325,review,"The paper reviews and analyzes different secure aggregation architectures, comparing cryptographic and TEE-based techniques, making it a review paper."
2503.09022,regular,"This paper presents a novel attack method (Prompt Inversion Attack) and experimental results demonstrating its effectiveness, making it an original research paper."
2504.0618,regular,"The paper presents a new blockchain-based platform for property rental, proposing a novel system rather than reviewing existing approaches."
2007.15759,regular,"This paper presents a detailed analysis of a specific virus, Elk Cloner, and its historical context, not a review of existing research on viruses."
2502.14464,regular,"This paper presents a novel post-quantum blockchain-based protocol for federated learning, outlining its design and security features, not a review of existing literature."
2203.02068,regular,"This paper presents a novel attack on subject access requests, proposing solutions to mitigate the threat. It is not a review or survey of existing literature."
2505.24008,regular,"This paper presents a new framework called HoneySat, which is an original research paper describing a novel satellite honeypot system."
2210.0236,regular,"This paper presents a novel method for bias correction, not a review of existing literature."
2405.20099,regular,"This paper presents a novel defense mechanism for LLMs, not a review or survey of existing research."
2107.00577,review,"The paper reviews and surveys the different FIDO protocols, their characteristics, security requirements, and market applicability."
2502.15629,regular,"This paper presents a new protocol for computationally differentially private inner product calculations, not a review of existing work."
2309.16714,review,"The paper reviews the security vulnerabilities of 6G technologies and suggests security strategies, making it a review paper."
2105.02334,regular,"This paper presents a multi-cloud framework and performance analysis of a Zero Trust service mesh, focusing on data plane and control plane performance."
2512.01727,regular,"This paper presents original research on AI-driven cybersecurity for nuclear infrastructure, including a novel evaluation framework and experimental results."
2507.04931,regular,"This paper presents a novel framework for automating symbolic execution optimization using LLMs, not a review or survey of existing work."
2009.1015,review,"The paper presents a systematic review of existing mobile device authentication methods, focusing on the need for stronger adversary models in security analysis."
2502.0576,regular,"This paper presents a novel method for malware analysis, not a review of existing research."
2405.01867,review,The paper conducts a literature review of non-technical issues in cyber security within the energy informatics field.
2012.03669,review,"The paper presents a survey of Internet security awareness among Filipinos, reviewing existing research and offering recommendations."
2411.01471,regular,"This paper presents a new framework for privacy-preserving LLM services, outlining a novel approach rather than reviewing existing literature."
2407.1074,regular,"This paper presents a novel in-process isolation technique called TME-Box, outlining its design, implementation, and performance evaluation."
2501.08336,regular,"This paper presents a novel method for LLM API key distribution, not a review of existing research."
2212.1447,regular,"The paper describes a new method for deploying a software-based Wi-Fi jammer, presenting a novel approach rather than reviewing existing literature."
2308.0734,regular,"This paper presents a new construction of a quantum secure non-malleable randomness encoder, not a review of existing literature."
2510.14218,regular,"This paper presents a new game-theoretic model for designing watermarking schemes, not a review of existing research."
2003.04463,regular,"This paper presents a new semi-supervised machine learning approach for fingerprinting detection, not a review of existing research."
2504.18608,regular,"The paper presents a novel method for ECG identity authentication, not a review of existing research."
2103.04816,regular,"This paper presents a novel method for error prediction, not a review or survey of existing research."
2209.04603,regular,"This paper presents a new method for detecting Sybil attacks in airdrops, not a review or survey of existing research."
2204.11307,regular,"This paper presents a novel test pattern generation approach for logic locking, not a review of existing research."
2301.11882,regular,"The paper presents a novel privacy-preserving algorithm for consensus and leader election, not a review of existing literature."
2001.06075,regular,"This paper presents a novel approach to 2FA, not a review of existing research."
2408.04725,review,"The paper reviews existing research on DoS attacks, AI-based approaches, and post-quantum security, aiming to synthesize and highlight gaps in the literature."
2303.0058,regular,"The paper presents a formalization of simulatability and its application to probing security, which is a novel theoretical contribution rather than a review of existing literature."
2301.13513,regular,"The paper presents a novel method for wind power prediction, not a review of existing research."
2502.11143,regular,"This paper presents a novel graph-based framework for vulnerability patch prioritization, introducing new methods and results."
2105.10051,regular,"This paper presents a new system (VAMP) for preventing data poisoning attacks, which is an original research contribution."
2310.10657,regular,"The paper presents original research on traffic inference for IoT security, focusing on practical challenges and novel techniques."
2511.05193,regular,"The paper presents a novel system for detecting anomalies in web services, outlining its architecture, training process, and evaluation results."
2211.07026,regular,"This paper presents the results of a study investigating user understanding of private computation, not a review of existing literature."
2109.07626,regular,"The paper presents a new blockchain off-state sharing system, BOSS, and details its design and implementation through experiments."
2509.03058,regular,"This paper presents a novel method for fingerprinting large language models, not a review or survey of existing research."
2509.18572,regular,"The paper presents original research investigating the resilience of I2P, a peer-to-peer network, through network analysis."
2507.14229,regular,"The paper presents a novel neural network architecture for cryptanalysis, not a review of existing research."
2105.10426,regular,"This paper presents a novel deep learning framework for scam detection, not a review of existing research."
2008.09351,regular,"This paper presents a new privacy-preserving digital contact tracing mechanism, BlindSignedID, and evaluates its effectiveness against DoS attacks. It is not a review or survey of existing research."
2506.181,regular,"This paper presents a novel machine learning-based framework for detecting ARP spoofing attacks, not a review of existing research."
2405.17944,regular,"This paper presents a new algorithm for identifying MEV activities and analyzes the impact of MEV on the Ethereum ecosystem, which is original research."
2010.15329,regular,"This paper presents a novel obfuscation method, not a review of existing research."
2312.01113,regular,"This paper presents a new method for malware detection using NLP and disassembling tools, not a review of existing research."
2204.10611,regular,"This paper presents a new framework for cross-chain asset migration, outlining a novel approach rather than reviewing existing literature."
2209.10717,review,"The paper reviews and analyzes the disclosure process of a vulnerability, comparing responses from different entities and highlighting key aspects of the industry's response."
2206.04185,regular,"This paper presents empirical findings and analysis of Flashbots, a private pool, rather than providing a review or survey of existing literature on MEV."
2508.14703,regular,"The paper presents a new protocol for smart metering, not a review of existing literature."
2311.08967,review,"The paper reviews and expands upon the Homomorphic Polynomial Public Key (HPPK) cryptography, focusing on its application to digital signatures and addressing its security implications."
2311.1005,review,"The paper provides a comprehensive survey of graph models for cybersecurity, including their analysis, taxonomy, and applications."
2505.01941,review,"The paper reviews and analyzes the trends and behaviors of finfluencers in the UK, offering insights and recommendations for safer financial communication."
2201.10606,regular,"This paper presents a new study investigating pitfalls in touch-based authentication evaluation, including experimental design and data collection. It does not primarily review existing literature."
2410.23422,review,The paper reviews and analyzes the impact of EigenLayer and Lido in mitigating challenges of Ethereum's Proof-of-Stake consensus.
2107.09986,regular,"The paper presents a new tool for threat and vulnerability analysis, not a review of existing research."
2503.04549,regular,"This paper presents a new protocol for generating Powers of Tau (PoT) strings, a key component of zero-knowledge succinct non-interactive argument of knowledge (zk-SNARK) systems. It describes a novel approach to reduce the cost of decentralized setup ceremonies."
2311.14327,regular,"The paper presents a model and attack scenarios for C-ITS, which is an original research effort."
2007.09047,regular,"This paper presents a novel study on the effectiveness of attacks on local routing in payment channel networks, focusing on attack strategies and simulation results. It is not a review or survey of existing research."
2502.04648,regular,"This paper presents a novel approach for identifying potential security assets in Verilog designs, not a review of existing work."
2504.07938,regular,"The paper describes a new system architecture for a file transfer solution, not a review of existing research."
2403.07673,regular,"This paper presents a novel approach to mitigating model extraction attacks in image translation tasks, focusing on a new regularization term and experimental evaluation."
2507.05415,review,"The paper reviews and analyzes the implementation of privacy policies across multiple U.S. banks, highlighting inconsistencies and potential issues with current regulations."
2507.00348,regular,"This paper presents a novel method for detecting new malware families, not a review of existing research."
2009.12115,regular,"This paper proposes a new framework for attack reconstruction in cloud environments, presenting a novel method rather than reviewing existing approaches."
2211.08162,regular,"This paper presents a novel verifiable delay function, not a review of existing literature."
2201.12333,regular,"This paper presents a novel algorithm for differentially private top-$k$ selection, not a review of existing work."
2311.06236,regular,"This paper presents a novel approach (DLACB) for access control using deep learning and blockchain, not a review of existing research."
2407.09095,regular,"This paper presents a novel framework for automatically detecting and repairing vulnerabilities in home automation systems, not a review of existing research."
2203.048,review,"The paper presents a survey of usage control technologies and their challenges, focusing on existing frameworks and future research directions."
2409.13937,regular,"This paper presents a novel method for digital signatures, not a review of existing research."
2409.06564,regular,"This paper proposes a new tool for privacy assessments, not a review of existing literature."
2404.06815,regular,"This paper presents a cryptanalysis of the LG cryptosystem, presenting new findings and results, not a review of existing literature."
2405.08539,regular,"This paper presents a new vulnerability scoring system (SecScore) and its empirical evaluation, not a review of existing research."
2308.08096,regular,"This paper presents a usability study of FIDO2 in an enterprise setting, focusing on practical challenges and user experiences, not a review of existing literature."
2410.1791,regular,"This paper presents a novel method for APT detection, outlining its architecture, training process, and evaluation results. It does not primarily review existing research."
2507.0277,regular,"This paper presents a detailed investigation of the NVIDIA GPU-CC system, including security analysis and experimental findings, rather than providing a review or overview of existing research."
2103.0054,regular,"This paper presents a new formal process-algebraic technique for analyzing DeFi protocols, not a review of existing research."
2111.11,regular,"This paper presents a novel intrusion detection architecture, PRISM, and its evaluation, making it an original research paper."
2403.08132,regular,"This paper presents a novel side-channel attack vulnerability, not a review of existing research."
2402.11382,regular,"This paper presents a novel solution for secure data sharing in UAV-assisted 6G networks, outlining new protocols and evaluating their performance."
2508.04285,regular,"This paper presents a novel method for enhancing secure aggregation in federated learning, not a review of existing literature."
2404.08232,review,"The paper provides a comprehensive analysis of vulnerabilities introduced by quantum computing in various network protocols, summarizing existing research and offering insights for future development."
2310.05595,review,"The paper reviews the use of generative AI in social engineering attacks, providing an overview of the threat landscape and potential countermeasures."
2212.02185,regular,"The paper describes a new framework for identity management, not a review of existing research."
2510.16744,regular,"This paper presents a new attack on a privacy-preserving ride-hailing service, demonstrating a novel method of compromising the system's security. It is not a review or survey of existing research."
2303.08432,regular,"The paper presents a new method for multigroup fully homomorphic encryption, not a review of existing work."
2310.11911,review,"The paper reviews existing custody systems, their design principles, and security models, while also proposing a new system and evaluating its security."
2502.1155,regular,"The paper presents a novel method for secure data retrieval, not a review of existing research."
2409.0839,regular,"The paper presents a novel framework for cybersecurity compliance and threat response, outlining its design, implementation, and evaluation. It is not a review of existing literature."
2310.20448,review,The paper provides a comprehensive survey of federated unlearning techniques and methods.
2105.10879,regular,"The paper presents a novel method for approximating ReLU and max-pooling functions in convolutional neural networks for homomorphic encryption, not a review of existing research."
2509.13514,regular,"This paper presents a new evaluation framework and experimental results for LLMs in cybersecurity question answering, not a review of existing research."
2401.16947,regular,"This paper presents a novel method for generating fuzzing seeds using a GAN and WGAN architecture, not a review of existing research."
2402.06636,regular,"The paper presents a novel architecture for a multichain NFT marketplace, outlining its design and evaluation through a case study, making it an original research paper."
2506.2017,regular,"This paper presents a new benchmark for evaluating LLMs in JavaScript deobfuscation, which is an original research contribution."
2012.01765,review,"The paper reviews and analyzes password security practices on Bangladeshi government websites, synthesizing existing research and offering insights into the current state of security."
2402.18755,regular,This paper presents a novel analysis of graph analysis in a specific context (ring-signature-based anonymous transactions) and proposes a new method for resisting deanonymization.
2510.193,regular,"The paper presents a novel routing protocol for WBANs, outlining its design, implementation, and evaluation with simulation results."
2202.09808,review,"The paper reviews and analyzes existing security proofs for the Camenisch-Lysyanskaya signature scheme, focusing on efficiency and security assumptions."
2508.15917,regular,"The paper presents a new method for visual cryptography, not a review of existing research."
2107.12407,regular,"This paper presents a novel approach to distributed computation, not a review or survey of existing work."
2510.03631,regular,"This paper presents a novel post-quantum secure framework for spectrum access systems, outlining its design, security analysis, and performance evaluation."
2312.1528,regular,"The paper presents a new image encryption scheme, not a review of existing research."
2511.051,regular,"This paper presents a novel method for securing GNSS, not a review or survey of existing research."
2003.03658,regular,"The paper presents a novel method for securing LSB embedding against structural steganalysis, not a review of existing research."
2009.13067,regular,"The paper presents a new hybrid intrusion detection system with a decision tree for feature selection, not a review of existing literature."
2405.17307,regular,"This paper presents a new protocol for private queries in IPFS, not a review of existing research."
2509.08364,regular,"This paper presents a new method for addressing DNSSEC security issues, not a review or survey of existing research."
2306.08322,regular,"The paper presents a new cryptography approach for secure data storage in the cloud, not a review of existing research."
2205.15202,regular,"This paper presents original research on the security vulnerabilities of mini programs permissions, including attack methods and recommendations for improvement."
2504.14886,regular,"This paper presents a novel method for malware detection, not a review of existing research."
2310.071,regular,"This paper presents a novel method for safeguarding graph data from unauthorized exploitation, outlining its technical details and evaluation."
2311.01247,regular,"This paper presents a study on threat vectors and mitigation strategies for multi-cloud environments, focusing on risk analysis and prioritization. It does not primarily review existing research."
2404.15859,review,The paper reviews different authentication schemes and proposes a new architecture for secure and privacy-preserving authentication.
2204.01964,regular,"This paper presents a new blockchain middleware called BcMON, outlining its design, implementation, and evaluation. It is an original research paper."
2509.17263,regular,"The paper presents a practical curriculum and scenario-based learning model for cybersecurity professionals, focusing on skill development and integration of legal aspects. It does not primarily review existing literature."
2004.14759,regular,"The paper presents a novel approach to privacy-preserving data collection for epidemic data, focusing on methods and implementation rather than a comprehensive review of existing literature."
2305.03783,regular,"This paper presents a new methodology for achieving differential privacy in continual releases against dynamic databases, not a review of existing research."
2509.11158,regular,"The paper presents a new cipher design and analyzes its security vulnerabilities, demonstrating original research."
2208.00283,regular,"The paper presents a novel blockchain-based payment protocol called RC-S-P, outlining its functionality, security features, and implementation details. It is not a review of existing literature."
2309.03376,review,"The paper reviews and analyzes existing research on transient execution vulnerabilities, discussing their history, mitigation strategies, and challenges."
2403.04485,regular,"This paper presents a novel method for privacy-preserving data processing in cloud computing, outlining a new coding framework and algorithms. It is not a review of existing research."
2011.03241,regular,"The paper presents a new blockchain simulator called BlockSim-Net, which is an original contribution, not a review of existing work."
2402.01363,regular,"This paper presents a novel bribing attack on Payment Channel Networks and its analysis, not a review of existing literature."
2408.06914,regular,"The paper presents a novel method for analyzing attack-fault trees using Markov decision processes, which is an original research contribution."
2405.0504,regular,"This paper presents a new Gr""obner basis for cryptanalysis of Ciminion and Hydra, which are cryptographic primitives, and details the construction of the basis and its implications for security analysis."
2404.14246,regular,"This paper presents a novel method for analyzing the relationships between Common Criteria certified products, which is an original research effort."
2212.08754,review,"The paper presents a systematic review of existing literature on Internet of Vehicles security, summarizing and comparing different approaches to the topic."
2507.17007,regular,"This paper describes a vulnerability assessment and disclosure process, not a review or survey of existing research."
2211.14206,regular,"This paper presents a new variant of the McEliece cryptosystem, proposing a new construction and demonstrating its security properties. It is not a review or survey of existing research."
2309.15971,review,"The paper reviews existing ontologies for privacy regulations and proposes a new ontology, OPPO, to address limitations in existing approaches."
2202.10891,review,"The paper reviews different technologies for time synchronization and proposes a validation approach for GNSS time, making it a review paper."
2503.04867,regular,"This paper presents a novel hardware-based approach for secure and real-time image compression, outlining a new method and experimental results."
2305.09411,review,"The paper reviews and analyzes existing electronic voting systems, focusing on a specific proposal for Belgian elections."
2002.12506,review,"The paper reviews the use of Windows telemetry data in digital forensics, analyzing its structure and potential for forensic investigation."
2409.06816,regular,"This paper presents a novel method for software patch localization using a Large Language Model, not a review of existing methods."
2112.06545,review,"The paper presents an overview of publicly known cyber incidents in the maritime sector, summarizing existing research and highlighting key findings and perspectives."
2509.00043,regular,This paper presents original research on a novel attack method exploiting RF emissions from repaired USB keyboards. It details experimental results and a detection algorithm.
2301.0249,review,"The paper provides a taxonomy and comparison of fuzzers for stateful systems, summarizing existing research in the field."
2107.13759,review,The paper reviews existing literature on the challenges of implementing Digital Forensic Readiness in SDN environments.
2408.11195,review,The paper presents a new system (SELA) for auditing electronic voting machines and compares it to a secondary voting record system. It does not present original research or experimental results.
2002.07041,regular,"This paper presents a new ISA extension for AES and SM4 block ciphers, outlining its implementation and experimental results."
2506.16812,regular,"The paper presents a new system for verifying location-based policies, not a review of existing research."
2502.18609,regular,"This paper presents a novel random number generator, not a review of existing research."
