arxiv_id,predicted_type,reasoning
2508.20831,regular,"The paper describes a novel device and its experimental validation, presenting original research findings."
2308.03204,regular,"This paper presents a new system design for leveraging cloud computing in autonomous vehicles, outlining its mechanisms and demonstrating its efficacy through simulations."
2310.06828,regular,"The paper describes a software platform and ecosystem for robot learning, presenting a new framework rather than reviewing existing research."
2512.02549,regular,"This paper presents a new framework for designing human-robot collaboration, not a review of existing literature."
2109.01012,regular,"This paper presents a novel control architecture for multiple MAVs, proposing a new control scheme and demonstrating its efficacy through simulation."
2410.22643,regular,"The paper presents a new framework for overtaking trajectory planning, outlining its design, implementation, and evaluation with simulation results."
2011.06163,regular,"This paper presents a novel method for surgical robot control, not a review of existing research."
2503.00666,regular,"This paper presents a novel robotic dissection system, outlining its architecture, datasets, and evaluation results, making it an original research paper."
2103.12941,regular,"This paper presents a novel method for calibrating multiple cameras and LiDARs, not a review of existing work."
2303.1218,regular,"The paper presents a new control strategy for a robot, not a review of existing research."
2103.10997,regular,"This paper presents a novel deep learning approach for object grasping, not a review of existing research."
2410.03603,regular,"This paper presents a novel approach for robot navigation, outlining a new method and experimental results."
2509.10888,regular,"This paper presents a novel architecture for tactile sensing, describing its design and experimental validation. It focuses on a new method and its implementation, not on reviewing existing research."
2411.11609,regular,"This paper presents a novel zero-shot framework for visual target navigation, outlining its architecture, training process, and experimental results."
2108.03866,regular,"This paper presents a novel Deep Reinforcement Learning approach for mapless navigation, outlining a new method and experimental results."
2306.17421,regular,"This paper presents a novel autonomous system for micromanipulation in eye surgery, outlining its design, implementation, and experimental validation."
2508.04834,regular,This paper presents original research investigating the impact of robot reactions on human perception of affective impact.
2502.06109,regular,"This paper presents a novel method for multi-contact point localization, not a review of existing research."
2304.00959,regular,"This paper presents a novel control system for drone-based power line inspection, outlining a new method and experimental results."
2507.0671,regular,"This paper presents a novel method for visual imitation learning, not a review or survey of existing research."
2008.12725,regular,"The paper describes the development and features of a mobile application for visualizing ROS data, not a review of existing literature."
2407.15677,regular,"This paper presents a novel method for improving the correctness of robotic plans generated by LLMs, which is an original research contribution."
2510.1795,review,"The paper reviews and surveys recent state-of-the-art VLA models and their evaluation methods, focusing on the RoboChallenge platform."
2312.17507,regular,"This paper presents a novel method for quadrupedal locomotion, not a review of existing research."
2511.02167,regular,"This paper presents a new design for a robotic arm for surgery, outlining its features, testing, and results, making it an original research paper."
2205.00871,regular,This paper presents original research investigating the role of muscle-tendon units in human walking using a neuromuscular simulation and a bipedal robot. It does not review existing literature.
2104.04658,regular,"This paper presents a novel path planning algorithm for robots, outlining its design, implementation, and experimental evaluation."
2509.24094,regular,"This paper presents a novel method for sub-millisecond visual place recognition using event cameras, not a review of existing work."
2506.10826,regular,"The paper presents a new model and benchmark for robotic manipulation, not a review of existing research."
2104.09078,regular,"The paper presents a new method for optimizing robot locomotion, not a review of existing research."
2105.12244,regular,"The paper presents a novel differentiable simulator for cutting soft materials, not a review of existing research."
2408.14481,regular,"The paper presents a formal mathematical model for defining the Operational Domain and Operational Design Domain for automated vehicles, which is an original research contribution."
2107.02829,regular,"This paper presents a novel approach for path planning in a high-dimensional manipulator, focusing on a new method and experimental results."
2107.12219,regular,"This paper presents a novel algorithm for multi-robot path planning, not a review of existing research."
2502.20707,regular,"This paper presents a novel method for fast autonomous exploration of 3D environments, not a review of existing research."
2402.10329,regular,"This paper describes a new framework for robot manipulation, presenting a novel method and experimental results."
2308.01758,regular,"This paper presents a novel design for a robotic leg, outlining its construction, functionality, and experimental results. It is not a review paper."
2509.10796,review,"The paper reviews existing research on robot person following, introduces a new benchmark, and evaluates existing planners. It focuses on providing a comprehensive overview of the field and its challenges."
2408.09769,regular,"The paper presents a new framework for assessing traffic safety, not a review of existing research."
2505.12231,regular,"This paper describes the design and experimental validation of a 3-DOF hopping robot, presenting original research findings."
2303.16898,regular,"This paper presents a new bagging algorithm and experimental results, not a review of existing work."
2501.04398,regular,"The paper describes the implementation of a robotic system for wildlife observation, not a review of existing research."
2009.043,regular,"The paper presents a new simulation platform for evaluating social navigation algorithms, not a review of existing research."
2110.10678,regular,"The paper presents a novel method for resilient time-varying formation tracking in mobile robot networks, focusing on control algorithms and attack mitigation strategies. It does not primarily review existing research."
2210.05022,regular,"This paper presents a novel dynamic gap-based navigation planner, not a review of existing work."
2505.17627,regular,"This paper presents a novel method for human-humanoid co-manipulation, outlining a hierarchical policy-learning framework and experimental results."
2209.08854,regular,"This paper presents a novel method for bundle adjustment on lidar point clouds, not a review of existing work."
2510.23286,regular,"This paper presents a novel method for time delay measurement and compensation in underwater navigation systems, not a review of existing research."
2307.01613,regular,"This paper presents a novel method for path planning, not a review or survey of existing work."
2303.04279,regular,"The paper presents a novel approach for whole-body control of robots, outlining its implementation and evaluating its performance through experiments."
2003.006,regular,"This paper presents a novel hybrid actuator design, not a review of existing research."
2510.2386,regular,"This paper presents the results of an experimental study exploring the impact of social robots on student self-study, not a review of existing research."
2108.04629,regular,"This paper presents a novel cooperative path-planning model for autonomous vehicles, outlining its implementation and evaluation in simulation."
2206.03292,regular,"This paper presents a novel learning-based motion planning algorithm, not a review of existing methods."
2503.10141,regular,"This paper presents a novel method for collision-free flight, outlining a new algorithm and experimental results."
2507.02521,regular,"This paper presents a novel approach to multi-robot coordination, focusing on a specific application in multi-human social care settings, not a review of existing research."
2207.01249,regular,"This paper presents a novel model-free controller for shape control of deformable objects, outlining a new framework and experimental results."
2312.1711,regular,"This paper presents a new method for 3D modeling of plants, not a review of existing research."
2410.05829,regular,"This paper presents a novel method for multi-vehicle coordination at unsignalized intersections, not a review of existing research."
2309.08892,regular,"This paper presents a novel robotic system for precise pouring, outlining its design, functionality, and experimental results."
2110.00128,regular,"This paper presents a novel method for robot localization and mapping, not a review of existing research."
2202.10036,regular,"This paper presents a novel visual attention model, not a review or survey of existing work."
2004.05241,regular,"The paper presents a new method for robot motion planning, not a review or survey of existing work."
2012.11663,regular,"This paper presents a novel algorithm and experimental results, not a review of existing research."
2408.02141,regular,"This paper presents a novel algorithm for path planning in a tethered marsupial robotics system, outlining a new approach and experimental results."
2510.09966,regular,"This paper presents a novel method for LiDAR Odometry, not a review of existing research."
2510.23234,regular,"The paper presents a new method for estimating the lifetime of elastic link robotic manipulators, which is an original research contribution."
2109.07741,regular,"The paper presents a novel method for kinodynamic planning, not a review of existing research."
2310.08396,regular,"This paper presents a novel algorithm for multi-robot planning in uncertain environments, not a review of existing research."
2102.03923,regular,"The paper presents a novel method for drone catching, outlining a new system and experimental results."
2104.10141,review,"The paper provides an overview of Federated Learning and its applications in the context of autonomous systems, summarizing existing research and discussing its limitations."
2209.01776,regular,"This paper presents a new method for indoor path planning using multi-agent reinforcement learning, not a review of existing work."
2503.00706,regular,"This paper presents a novel method for safe path planning for fixed-wing UAVs, outlining a new approach and proposing a specific algorithm. It does not primarily review existing research."
2507.1816,regular,"The paper presents a novel system for autonomous UAV navigation, describing its design, implementation, and experimental results."
2407.12189,regular,"This paper presents a novel method for bilateral teleoperation with position-force control, describing a new system and demonstrating its functionality through experiments."
2209.13821,regular,"This paper presents a new method for calibrating multi-camera IMU systems, not a review of existing research."
2102.13187,regular,"The paper presents a novel method for robot motion planning with collision avoidance, not a review of existing research."
2302.06365,review,"The paper reviews and compares different SLAM algorithms and approaches, providing a comprehensive overview of the field."
2307.07837,regular,"This paper presents a novel method for using pre-trained text-to-image models to guide reinforcement learning, not a review of existing research."
2309.08889,regular,"The paper presents a novel framework for characterizing safety-relevant scenarios in autonomous driving, proposing a scoring scheme and evaluation method. It does not primarily review existing research."
2509.1708,regular,"The paper presents a novel motion planning algorithm called CoPlanner, outlining its design, functionality, and experimental results."
2507.05643,regular,"This paper presents a new physics-based terramechanics simulation model, not a review of existing literature."
2408.15919,regular,"The paper presents a novel few-shot imitation learning approach called ReMoBot, introducing a new method for mobile manipulation tasks."
2209.08091,regular,"This paper presents a novel method (ViWiD) for indoor SLAM, not a review of existing research."
2103.00784,regular,"The paper presents a novel 3D SLAM method, not a review of existing research."
2103.16829,regular,"The paper presents a novel method for exploration planning, not a review of existing research."
2403.01483,regular,"This paper presents a novel multimodal reinforcement learning agent for autonomous bronchoscopy, outlining a new method and experimental results."
2305.09295,regular,"This paper presents a novel method for graph-based global robot SLAM, not a review of existing research."
2511.07887,regular,"This paper presents a new method and framework for dynamic modeling and simulation of musculoskeletal robots, not a review of existing work."
2310.03913,regular,"This paper describes the TRAIL team's approach for RoboCup@Home 2023, presenting their robot design and data collection platform, which is an original research effort."
2505.03087,regular,"The paper describes the fabrication and characterization of a new type of strain sensor, presenting original research and experimental results."
2410.19564,regular,"This paper presents a new open-source neural simulator for robotic learning, outlining its features and demonstrating its use in training visual navigation policies. It is not a review or survey of existing research."
2105.0762,regular,"This paper presents a novel machine learning framework for adaptive navigation, not a review of existing research."
2305.03441,regular,"The paper presents a new algorithm for collaborative semantic SLAM, not a review of existing work."
2410.11229,regular,"The paper presents a novel self-supervised learning framework for robotic grasping, outlining its implementation and experimental results."
2403.04608,regular,"This paper presents original research on a framework for characterizing cloth objects and their impact on robotic manipulation, not a review of existing literature."
2304.04304,regular,"The paper presents a new control method for a soft robot, not a review of existing research."
2102.13406,regular,"This paper presents a novel algorithm for fault-tolerant control and onboard vision-based state estimation for quadrotors, not a review of existing research."
2209.00983,regular,This paper presents original research investigating the effects of robot posture and idle motion on emotional contagion in human-robot interactions.
2504.11827,review,"The paper systematically reviews methods for integrating force in robot manipulation policy learning, comparing different approaches and highlighting opportunities for future research."
2508.14636,regular,"The paper presents a novel planning framework for target tracking and active mapping, proposing a new approach and experimental validation."
2302.04728,regular,"The paper presents a novel framework for trajectory planning for UAV relays, focusing on optimizing communication performance. This is original research, not a review of existing work."
2301.06434,review,"The paper provides an overview of Behavior Trees in the context of robotic applications, including an overview of synthesis methods."
2309.16689,regular,"The paper describes the design and performance of a new micro-robotic actuator, not a review of existing research."
2508.13795,regular,"This paper presents a novel control framework for quadrotor systems, outlining a new method for trajectory tracking and stabilization."
2204.10516,regular,"This paper presents a new pipeline for training NeRFs with noisy data, focusing on evaluating its performance and sensitivity to different factors. It does not primarily review existing research."
2209.15566,regular,"This paper presents a novel contact planning method, not a review of existing work."
2101.12255,regular,"This paper presents a new hybrid leg design and control system for robots, outlining experimental results and comparisons to animal locomotion."
2410.05079,regular,"This paper presents a novel navigation system, HE-Nav, and its experimental results, not a review of existing systems."
2404.00808,regular,"This paper presents a new platform for teaching robotics programming, not a review of existing research."
2410.05663,regular,"The paper presents a novel automated design framework for automation systems, not a review or survey of existing research."
2508.13392,regular,"The paper presents a novel algorithm (IGHA*) for efficient search over large trees, demonstrating its performance through experiments and simulations."
2409.09523,regular,"This paper presents a novel method (Lab2Car) for deploying experimental planners in real-world environments, not a review of existing research."
2109.08665,regular,"The paper presents a new distributed algorithm for deep neural network optimization, not a review of existing research."
2011.04816,regular,"This paper presents a novel method for inferring driver behavior from trajectories, not a review of existing research."
2510.16738,regular,"The paper presents original research on a method for identifying inertia properties of satellites, not a review of existing literature."
2503.11049,regular,"The paper presents a novel underwater gripper design, not a review of existing research."
2503.21288,regular,"This paper presents a novel haptic bilateral teleoperation system for dental procedures, outlining its design, functionality, and validation through experiments."
2402.07691,regular,"The paper describes the design and evaluation of a new robotic system, not a review of existing research."
2401.04595,regular,"The paper presents a novel method for underwater target localization, not a review of existing research."
2204.06949,regular,"The paper presents a novel approach to federated learning for vision-based obstacle avoidance in robotics, not a review of existing research."
2004.1092,regular,"The paper presents a new framework for multi-robot systems, outlining its design, implementation, and evaluation. It does not primarily review existing research."
2008.02236,regular,"The paper presents a novel method for autonomous helipad detection and landing, not a review of existing research."
2308.01022,regular,"The paper presents a novel method for ethical decision-making in autonomous driving, focusing on a trajectory prediction network and its implementation. This is an original research paper."
2411.03838,regular,"The paper presents a novel three-dimensional muscle-tendon complex design for robots, describing its construction and demonstrating its functionality in a robot model."
2408.09232,regular,"This paper presents a novel method for human-robot interaction, describing a 3D action recognition and UAV collaboration framework. It outlines a new approach, not a review of existing work."
2408.11809,regular,"The paper presents a field analysis of degeneracy-aware point cloud registration methods, including experimental results and comparisons."
2505.10911,regular,"This paper presents a novel method for robot learning, not a review or survey of existing research."
2406.02885,regular,"This paper presents a novel method for path set planning, outlining a systematic planning pipeline and experimental validation."
2505.0163,regular,"This paper presents a simulation environment and control stack for Astrobee, focusing on cargo manipulation and transport tasks. It does not review existing research or present a position on a field."
2410.1324,regular,"This paper presents a novel LiDAR odometry algorithm, not a review of existing work."
2202.09935,regular,"This paper presents a new robot design and its evaluation through user studies, focusing on its ability to perform intra-hug gestures."
2404.09691,regular,"This paper presents a new method for ego-velocity estimation using mmWave radar, not a review of existing research."
2403.18643,regular,"This paper presents a novel method for autonomous driving trajectory planning, not a review of existing work."
2404.05884,regular,"The paper presents a novel method for hand-eye calibration, not a review of existing methods."
2208.01372,regular,"This paper presents a new computational model for human motion analysis and retargeting, introducing a novel approach based on Riemannian geometry."
2510.02614,regular,"This paper presents a novel framework for embodiment-aware visuomotor policies, outlining a new method and experimental results."
2503.23571,regular,"This paper presents original research on the cost-effectiveness of random exploration in robotic data collection, including a large-scale study and a publicly available dataset."
2301.09749,regular,"The paper presents a novel method for improving a robot's performance in a new environment, which is an original research contribution."
2502.01256,review,"The paper reviews the field of Human-Robot Interaction for soft robots, discussing control, design, materials, applications, and limitations."
2411.13908,regular,"The paper presents a new hybrid physics-ML modeling framework, not a review of existing research."
2510.12477,regular,"This paper presents a novel reinforcement learning task planner for human-robot cooperation, outlining a new method and experimental results."
2401.05057,regular,"The paper presents a novel online model-predictive trajectory planner, not a review of existing research."
2503.1416,regular,"This paper presents a novel method for motion planning, not a review of existing research."
2410.13612,regular,"This paper presents a novel control algorithm and application for a humanoid robot, focusing on navigation and voice cloning, not a review of existing research."
2510.25122,regular,"This paper presents a novel architecture for VLA models, outlining its design, implementation, and experimental results. It is not a review or survey of existing work."
2307.08668,regular,"The paper presents a new dataset and analysis of human-robot interaction, focusing on the behavior of humans in the presence of small service robots."
2106.095,regular,"The paper presents a new concept for data analysis, focusing on extracting meaning from sensor data, rather than reviewing existing research."
2509.25402,regular,"This paper presents a novel algorithm for inference in actor-critic reinforcement learning models, not a review or survey of existing work."
2103.15995,regular,"This paper presents a novel method for inferring 6-DoF grasps from a single-view depth image, not a review of existing work."
2206.091,regular,"This paper presents a new algorithm for error propagation in an extended Kalman filter, not a review of existing work."
2402.02612,regular,"This paper presents a new method for robot teleoperation, not a review of existing research."
2507.14967,regular,"This paper presents a novel control strategy for object manipulation on a soft robotic system, not a review of existing research."
2212.01854,regular,"The paper presents a novel implementation of active damping for a wafer gripper, focusing on experimental results and control algorithms."
2512.08754,regular,"This paper describes a new multi-robot system for triage, presenting a novel approach and experimental results."
2205.00839,regular,"The paper presents experimental results on the lateral stability of a vehicle with an interlocking spike system, not a review of existing literature."
2303.04932,regular,"This paper describes a specific system and its performance in a competition, presenting original research and results."
2109.09572,regular,"This paper presents a novel algorithm for grasp space exploration, not a review of existing research."
2510.02624,regular,"The paper presents a novel communication-control framework for multi-robot rigid formation navigation, outlining a new method and experimental results."
2308.03205,regular,"The paper describes the results of a competition, analyzes the winning strategies, and discusses lessons learned, which are characteristics of original research."
2210.15628,regular,"The paper presents a benchmarking framework for robot navigation, focusing on social compatibility, and presents new metrics for evaluating social compliance."
2301.05415,regular,"The paper presents a novel control algorithm for a robotic swarm, not a review of existing research."
2309.02997,regular,"The paper presents a novel method for multi-log grasping using reinforcement learning and virtual visual servoing, not a review of existing research."
2409.14951,regular,The paper presents a novel method for constructing a musculoskeletal humanoid that can continue to move even with a muscle rupture. It describes a neural network for muscle rupture detection and online intersensory relationship update.
2212.09816,regular,"This paper presents a novel method for controlling robot ensembles, focusing on stochastic regulation and task allocation. It outlines a new approach and presents experimental results, not a review of existing work."
2010.06544,regular,"The paper presents a novel real-time deep learning approach for visual servo control and grasping, not a review of existing work."
2312.08689,regular,"The paper presents a novel safety-critical coordination approach for robots, outlining a layered controller and control barrier functions for robot coordination."
2305.09606,regular,"This paper presents a new method for learning reward functions, not a review of existing work."
2305.01336,regular,"This paper presents a new method for monitoring sensor performance in adverse weather conditions, which is an original research contribution."
2010.07708,regular,"The paper presents a novel DMP formulation, a new method, not a review of existing work."
2304.05166,regular,"This paper presents a novel method for probabilistic trajectory prediction, not a review of existing research."
2502.15525,regular,"This paper presents a new method for enhanced probabilistic collision detection, not a review of existing methods."
2404.18192,regular,"This paper presents a novel localization system, not a review of existing methods."
2311.07082,review,The paper provides a comprehensive review of existing methods and algorithms for passing-through control in multi-robot systems.
2212.01745,regular,"The paper describes the design and implementation of a new robot for terrace farming, presenting a novel approach rather than reviewing existing work."
2306.11171,regular,"This paper presents original research on sim-to-real transfer of active suspension control using deep reinforcement learning, including experimental results and analysis."
2103.11522,regular,"The paper describes a novel robot design and its application for steel structure inspection, presenting a new method rather than reviewing existing work."
2306.09781,regular,"The paper presents a novel method for designing human-robot collaboration tasks, focusing on trajectory generation and motion planning."
2402.13466,regular,"This paper presents a novel method for interactive imitation learning, outlining its implementation and experimental results."
2207.11941,regular,"The paper presents a novel method for grasping in dense clutter, outlining a framework and experimental results."
2008.11609,regular,"This paper presents a new method for identifying challenging highway scenarios for automated vehicle safety validation, not a review of existing research."
2504.20459,regular,"The paper presents a novel method for robot self-improvement using large language models, not a review of existing research."
2507.12391,review,"The paper reviews and benchmarks the performance of multimodal LLMs for robotic path planning, synthesizing existing research and presenting findings on their effectiveness and limitations."
2108.00276,regular,"This paper presents a novel algorithm for risk-averse Bayesian reward learning, not a review of existing research."
2408.09833,regular,"This paper presents a new dataset for driver activity recognition, not a review or survey of existing research."
2109.10571,regular,"The paper presents a novel task and framework for robotic manipulation, focusing on audio-visual grounding of referring expressions."
2406.01431,regular,"The paper presents a novel method for probabilistic motion forecasting in traffic, not a review of existing work."
2210.02046,regular,"This paper presents a new robot drive design and experimental results, not a review of existing research."
2103.14607,regular,"The paper presents a new method for planning dynamic MAV trajectories, not a review of existing research."
2107.0869,regular,"The paper presents a novel method for predictive control in autonomous vehicles, not a review of existing research."
2511.06141,regular,"This paper describes a new software framework for robot planning and control, not a review of existing research."
2211.11843,regular,"This paper presents the design and functionality of a novel robotic grasper, not a review of existing research."
2003.00839,regular,"The paper presents a new tactile sensor system for fabric defect detection, outlining its design, implementation, and experimental results."
2007.11261,regular,"This paper presents a novel contact-implicit trajectory optimization method, outlining a new approach and demonstrating its effectiveness through simulations."
2203.13168,regular,"This paper presents a novel framework for multi-agent perception, proposing new algorithms and experimental results."
2301.10894,regular,"This paper presents a novel learning framework for perceptive legged locomotion, describing its design, implementation, and experimental results."
2508.02204,regular,"This paper presents a novel tactile control framework, not a review of existing research."
2201.0799,regular,"The paper presents experimental results investigating the impact of human involvement on robot performance in a specific task, not a review of existing research."
2211.05428,regular,"The paper describes the design and testing of a new force sensor, not a review of existing research."
2409.0875,regular,"This paper presents a novel framework for articulated object manipulation, outlining its architecture, training process, and experimental results. It focuses on a new method, not a review of existing research."
2304.00645,regular,"This paper presents a novel method for robot navigation, outlining a new approach to planning and control in uncertain environments."
2203.08037,regular,"This paper presents a novel interactive robotic grasping system, outlining its architecture, training, and experimental results."
2211.02445,regular,"The paper presents a novel method for large-scale odometry estimation using radar, not a review of existing research."
2409.07924,regular,"This paper presents a novel framework for trajectory optimization for differential drive robots, outlining a new method and demonstrating its effectiveness through simulations and real-world testing."
2306.01704,regular,"This paper presents a novel method for generating synthetic stereo driving data, not a review of existing research."
2403.07867,regular,"This paper presents a novel algorithm for kinodynamic motion planning, not a review of existing research."
2207.04418,regular,"The paper presents a novel planning approach for autonomous driving, outlining a new method for motion planning in urban environments."
2108.01235,regular,"This paper presents a novel method for optimizing robot task execution by comparing the accuracy and efficiency of different compute models. It outlines a new approach, not a review of existing research."
2403.11484,regular,"The paper presents a novel motion planning and control framework for robots, outlining its design, implementation, and evaluation with experimental results."
2505.034,regular,"The paper presents a novel method for dressing assistance, not a review of existing research."
2112.09208,regular,"This paper presents a novel robotic system for automated stability testing of elastic rods, which is an original research paper."
2505.09103,regular,"This paper presents a novel method for radar-inertial odometry, describing its implementation and experimental results."
2511.05798,regular,"The paper presents a new open-source tensegrity robot navigation system, not a review of existing research."
2410.0123,regular,"The paper presents a new algorithm for motion planning on UAVs, not a review of existing research."
2007.09633,regular,"The paper presents a novel motion planning algorithm for heterogeneous unmanned systems, not a review of existing research."
2511.13096,regular,"This paper presents a novel data-driven approach for INS/DVL alignment, outlining a new method and experimental results."
2509.26339,regular,"The paper presents a novel algorithm for motion planning, not a review of existing research."
2011.02662,regular,"The paper presents a new method for generating trajectories, not a review of existing work."
2508.14661,regular,"This paper presents a novel method for pose estimation, not a review of existing research."
2405.02897,regular,"This paper describes the design and functionality of a new gripper, presenting original research and experimental results."
2509.25986,regular,"This paper presents a pilot study exploring the impact of robotic emotional expressiveness on children's behavior, which is original research."
2102.10808,regular,"This paper presents a novel data structure (ikd-Tree) and its implementation for robotic applications, not a review of existing research."
2002.01631,regular,"This paper presents a new algorithm for FDM toolpath planning using Monte Carlo Tree Search, not a review of existing methods."
2210.13992,regular,"This paper presents a novel method for semantic pointcloud segmentation, not a review or survey of existing work."
2306.14595,regular,"The paper presents a novel closed-loop bin picking system, describing its design, implementation, and experimental results."
2511.05026,regular,"The paper presents a novel method for stabilizing CMND systems, not a review of existing work."
2403.14305,regular,"This paper presents a novel method for sample-efficient policy improvement in robotic manipulation, not a review of existing research."
2109.01474,regular,"The paper presents a novel framework for autonomous aerial inspection, outlining its algorithms and demonstrating their effectiveness through simulations."
2509.17308,regular,"The paper presents a new method for pose estimation in a cable-driven serpentine manipulator, not a review of existing research."
2501.15068,regular,"The paper presents a novel method for building an atomic skill library for embodied manipulation, not a review of existing work."
2407.16288,review,"The paper provides a comprehensive overview of research on immersive digital technologies for UAVs, summarizing existing work and proposing future directions."
2306.06465,regular,"This paper presents a novel manipulation planner with a hybrid approach, including contact-implicit trajectory optimization and sampling-based planning. It describes a new method and its implementation, not a review of existing work."
2410.10729,regular,"This paper presents a novel method for wire harnessing, outlining its design, implementation, and evaluation. It is not a review or survey of existing work."
2011.0485,regular,"This paper presents a novel method for solving inverse kinematics, not a review or survey of existing work."
2205.09336,regular,"The paper presents a novel algorithm for reshaping a workspace, not a review of existing methods."
2311.02277,regular,"This paper presents a novel robot end effector called HASHI and its capabilities for food manipulation, not a review of existing research."
2501.17963,regular,"This paper presents a new differentiable simulator for soft growing robots, introducing a physics-grounded nonlinear stiffness model and demonstrating its effectiveness through experiments."
2508.05972,regular,"This paper presents a novel motion-planning framework for air-land bimodal vehicles, outlining a new method and experimental results."
2203.00875,regular,"The paper presents a novel method for grasping in cluttered environments, focusing on object relations and grasp pose prediction."
2206.15159,regular,"This paper presents a novel method for grasping, not a review of existing research."
2409.10953,regular,"This paper presents a novel method for state estimation using radar data, not a review of existing research."
2108.01012,regular,"The paper presents a novel algorithm for autonomous exploration of unknown environments, not a review of existing research."
2007.06275,regular,"This paper presents a new method for controlling humanoid robots, not a review of existing research."
2403.16953,regular,"This paper presents a novel model-driven approach for learning temporal task constraints, which is original research."
2308.01553,regular,"This paper presents a novel method for uncertainty analysis in robotic total stations, focusing on a specific application and experimental results."
2506.23126,regular,"This paper presents a novel 3D point cloud world model called ParticleFormer, introducing a new method for robotic manipulation."
2003.03047,regular,"This paper presents a new method for robotic assembly, not a review of existing research."
2405.13542,regular,"This paper presents a novel method for mid-air drone interception, outlining a new guidance method, a novel state estimation filter, and a complete autonomous interception system."
2209.06545,regular,"The paper presents a new method for tactile surface reconstruction, not a review of existing research."
2401.17676,regular,"This paper presents a novel actuation strategy and experimental validation for a suspended aerial platform, not a review of existing research."
2509.07239,regular,"This paper presents a new dynamic gap-based planning algorithm, not a review of existing work."
2410.08619,regular,"This paper presents a novel method for tactile pattern reconstruction, not a review of existing research."
2407.00507,regular,"This paper presents a novel navigation approach, AVOCADO, and its experimental evaluation, making it an original research paper."
2202.13401,regular,"The paper presents a new mobile robotic assistant, MOCA-S, and its safety features, not a review of existing literature."
2410.06693,regular,"This paper presents a novel method for autonomous localization of radiation sources, not a review of existing research."
2211.01538,regular,"The paper presents a novel decentralized and distributed CSLAM system, outlining its design, implementation, and experimental results."
2209.06964,regular,"This paper presents a novel method for bipedal robot walking control using human whole-body dynamic telelocomotion, not a review of existing research."
2210.10933,regular,"The paper describes a specific software stack designed for a Formula Student Driverless competition, presenting its design, implementation, and evaluation."
2406.01848,regular,"The paper presents a novel method for optimal control synthesis, not a review of existing research."
2507.23045,regular,"This paper presents a new algorithm for robot-world and hand-eye calibration, a novel method for solving a specific problem in robotics."
2112.09203,regular,"The paper presents a novel method for monitoring pastureland growth patterns, including data synthesis, prediction, and planning, rather than reviewing existing research."
2406.09866,regular,"The paper presents a novel method for antenna lever arm calibration, not a review of existing research."
2401.11681,regular,"This paper presents a novel method for functional grasping using an approach heatmap and eigengrasping, not a review of existing research."
2210.00146,regular,"The paper describes the development of two systems for the Hilti Challenge 2022, presenting their implementation and performance, not a review of existing research."
2202.01045,regular,"The paper presents a new set of metrics for evaluating crowd navigation algorithms, proposing a protocol and testing algorithms. This is original research, not a review."
2506.08931,regular,"This paper presents a novel method for whole-body humanoid teleoperation, not a review of existing research."
2111.01869,regular,"This paper presents a novel approach for designing and fabricating soft robotic hands, not a review of existing research."
2204.05092,regular,"This paper presents a new method for linearizing the equations of motion of a moving-base robot, not a review of existing work."
2501.07259,regular,"This paper presents a novel method for positioning using GNSS and visual-inertial data, not a review of existing research."
2404.09222,regular,"This paper presents a novel method for designing and fabricating origami robots, outlining a design software, 3D printing process, and actuator system. It focuses on a new approach rather than reviewing existing work."
2306.09557,regular,"This paper presents a novel method for legged robot jumping, outlining its architecture, training process, and experimental results."
2504.06651,regular,"This paper presents a novel method for collision avoidance using monocular vision and 2D Gaussian splatting, not a review of existing work."
2511.18509,regular,"This paper presents a novel method for preventing falls in humanoid robots, not a review of existing research."
2303.03204,regular,"This paper presents a novel method for inferring DMP parameters from RGB images, which is an original research contribution."
2504.20863,regular,"The paper presents a new method for estimating tire parameters and their uncertainty, not a review of existing literature."
2209.06896,regular,"The paper presents a novel control framework for robust and safe systems, proposing a new method for safety index synthesis and convex semi-infinite programming."
2506.15666,regular,"This paper presents a novel active perception system, describing its design, implementation, and evaluation on bimanual manipulation tasks. It does not review existing research in the field."
2510.12924,regular,"The paper presents a novel control method (GMPPI) for UAVs, not a review of existing research."
2404.0394,regular,"The paper presents original research on loop closure in 4D radar SLAM, focusing on challenges and solutions."
2508.00384,regular,"This paper presents a novel probabilistic framework for multi-agent simulation, not a review or survey of existing work."
2304.05828,regular,"This paper presents a new method for measuring sensor values in soft robots, not a review of existing research."
2305.05852,regular,"This paper presents a real-world study investigating the effect of robot gaze on social presence, presenting new empirical results."
2412.1127,regular,"This paper presents a novel algorithm (SETS) for planning with dynamical systems, not a review of existing research."
2404.03363,review,"The paper provides a comprehensive review of the impact of space on the musculoskeletal system, highlighting existing countermeasures and proposing wearable technology as a solution."
2507.16645,regular,"This paper presents a novel hardware and software system for creating an animatronic face, not a review of existing research."
2508.12928,regular,"This paper presents a new method for planning dynamic locomotion in robots, outlining a pipeline with Monte-Carlo tree search and whole-body trajectory optimization."
2412.10515,regular,"The paper presents a new method for active semantic mapping in horticultural environments, focusing on a novel approach and experimental results."
2311.08338,regular,"The paper presents a new method for calibrating a humanoid robot's upper body using only a head-mounted camera, not a review of existing work."
2302.07109,regular,"The paper presents a novel probabilistic collision detection framework, not a review of existing research."
2507.13654,regular,"This paper presents experimental results comparing different control modes of a teleoperated surgical robotic system, not a review of existing literature."
2011.0181,regular,"The paper presents a novel control law for mechanical systems, not a review of existing research."
